Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
12189,SSANGYONG,2011,2.0,Diesel,Automatic,81470,Jeep,22649,REXTON
12190,CHEVROLET,2016,2.5,Petrol,Automatic,80442,Sedan,38251,Impala
12191,HYUNDAI,2018,1.6,Petrol,Automatic,40845,Sedan,33575,Elantra
12192,OPEL,1996,1.6,Petrol,Manual,18641,Universal,3500,Astra
12193,HONDA,2013,1.3,Hybrid,Variator,70836,Hatchback,15053,FIT Hybrid
12194,HYUNDAI,2016,2.0,Petrol,Manual,33921,Sedan,17876,Elantra
12195,AUDI,2011,2.0,Petrol,Tiptronic,91466,Sedan,27911,A4
12196,FORD,2014,2.0,Hybrid,Automatic,158111,Sedan,16621,C-MAX
12197,AUDI,2010,3.2,Petrol,Automatic,175626,Jeep,4077,Q5
12198,FORD,2013,1.6,Petrol,Tiptronic,72700,Sedan,10349,Fusion
12199,FORD,2014,2.5,Petrol,Tiptronic,82642,Sedan,18189,Fusion
12200,DAEWOO,2011,1.6,Petrol,Automatic,99806,Sedan,12432,Lacetti
12201,HYUNDAI,2010,1.6,Petrol,Automatic,64094,Sedan,15132,Elantra
12202,MERCEDES-BENZ,2012,3.5,Diesel,Automatic,79661,Sedan,4861,E 350
12203,MERCEDES-BENZ,2001,2.0,Petrol,Automatic,184174,Sedan,4600,C 180
12204,CHEVROLET,2007,2.0,Diesel,Automatic,74565,Pickup,13485,Captiva
12205,HYUNDAI,2018,1.7,Diesel,Automatic,24199,Jeep,43714,Tucson
12206,LEXUS,2015,3.5,Petrol,Tiptronic,22991,Jeep,54882,RX 350
12207,TOYOTA,2008,1.5,Hybrid,Variator,109361,Hatchback,12544,Prius
12208,HYUNDAI,2016,2.5,Diesel,Automatic,77490,Universal,44517,H1
12209,FORD,2013,3.5,Petrol,Automatic,28966,Jeep,65024,Explorer
12210,LEXUS,2014,1.8,Hybrid,Automatic,82371,Hatchback,11447,CT 200h
12211,SUZUKI,2006,2.7,Petrol,Automatic,185914,Jeep,13700,Grand Vitara
12212,TOYOTA,2009,1.8,Petrol,Variator,131234,Hatchback,17876,Prius
12213,CHEVROLET,2016,1.6,Diesel,Automatic,75930,Jeep,23304,Orlando
12214,HYUNDAI,2015,2.0,LPG,Automatic,176404,Sedan,15367,Sonata
12215,TOYOTA,2014,1.8,Hybrid,Automatic,42253,Hatchback,23000,Prius
12216,VOLKSWAGEN,1999,2.0,Petrol,Manual,154100,Sedan,4704,Jetta
12217,HYUNDAI,2013,1.8,Petrol,Tiptronic,49710,Sedan,13172,Elantra
12218,CHRYSLER,2005,3.0,Petrol,Automatic,62137,Cabriolet,13799,Crossfire
12219,HYUNDAI,2012,2.5,Diesel,Automatic,142915,Universal,17346,H1
12220,HYUNDAI,2013,2.4,Hybrid,Automatic,71458,Sedan,17249,Sonata
12221,BMW,2011,3.0,Petrol,Tiptronic,96934,Sedan,34497,535
12222,CHEVROLET,2014,1.6,Diesel,Automatic,100225,Jeep,19080,Orlando
12223,LEXUS,2011,4.6,Petrol,Automatic,99505,Jeep,43278,GX 460
12224,TOYOTA,2015,1.8,Hybrid,Automatic,65117,Sedan,2038,Prius
12225,OPEL,2000,1.6,CNG,Automatic,115436,Sedan,5959,Astra G
12226,HYUNDAI,2014,2.5,Diesel,Automatic,107802,Minivan,23436,H1
12227,MERCEDES-BENZ,2000,2.0,Petrol,Automatic,140430,Coupe,7213,CLK 200
12228,BMW,2015,2.0,Petrol,Automatic,59875,Jeep,14269,X4
12229,HYUNDAI,2012,1.6,Diesel,Automatic,71147,Sedan,13589,Accent
12230,LEXUS,2010,3.5,Petrol,Automatic,84843,Jeep,3450,RX 350
12231,SSANGYONG,2010,2.0,Diesel,Automatic,75745,Jeep,20005,Actyon
12232,MITSUBISHI,2003,3.8,CNG,Tiptronic,62758,Jeep,9408,Montero
12233,MINI,2014,1.5,Petrol,Manual,53583,Coupe,18503,Cooper F-56
12234,TOYOTA,2011,1.8,Hybrid,Variator,88235,Hatchback,17249,Prius
12235,BMW,2009,3.0,Petrol,Tiptronic,170877,Sedan,14740,528
12236,TOYOTA,2010,1.8,Hybrid,Variator,93206,Hatchback,17876,Prius
12237,DAEWOO,2009,1.6,Petrol,Automatic,57123,Sedan,3763,Gentra
12238,MERCEDES-BENZ,2011,3.0,Diesel,Automatic,153230,Jeep,12074,ML 350
12239,FORD,2016,2.0,Petrol,Tiptronic,4971,Jeep,50178,Edge
12240,FORD,2010,2.5,Hybrid,Automatic,81400,Jeep,17249,Escape
12241,BMW,1996,2.0,Petrol,Manual,222330,Coupe,6586,320
12242,SSANGYONG,2014,2.0,Diesel,Automatic,44757,Jeep,28830,Korando
12243,HONDA,2010,1.3,Petrol,Tiptronic,106379,Sedan,11917,Insight
12244,HONDA,2009,1.3,Petrol,Automatic,114954,Hatchback,8781,FIT
12245,BMW,2012,3.0,Petrol,Tiptronic,59030,Jeep,62722,X6 Limited
12246,FORD,2015,2.0,Hybrid,Automatic,55175,Sedan,2587,Fusion
12247,KIA,2017,1.2,Petrol,Manual,28583,Sedan,14000,Picanto
12248,TOYOTA,2019,2.0,Petrol,Automatic,48730,Jeep,5488,CHR
12249,TOYOTA,2018,2.5,Hybrid,Automatic,79234,Sedan,9722,Camry
12250,TOYOTA,2010,1.8,Hybrid,Automatic,99035,Hatchback,3293,Prius
12251,TOYOTA,2015,2.5,Petrol,Automatic,36217,Jeep,23521,RAV 4
12252,CHEVROLET,2012,1.4,Petrol,Tiptronic,76110,Sedan,12858,Cruze
12253,HYUNDAI,2017,1.6,Petrol,Automatic,15929,Sedan,1019,Elantra
12254,MITSUBISHI,2002,2.0,Petrol,Tiptronic,104390,Jeep,8781,Airtrek
12255,CHEVROLET,2009,1.6,Petrol,Automatic,30591,Sedan,6272,Cruze
12256,BMW,2013,2.0,Petrol,Tiptronic,67108,Jeep,28225,X1
12257,TOYOTA,2012,1.8,Petrol,Automatic,77050,Sedan,16308,Corolla LE
12258,MERCEDES-BENZ,2012,3.5,Diesel,Automatic,120091,Jeep,22266,ML 350
12259,MERCEDES-BENZ,2008,3.0,Diesel,Automatic,109121,Sedan,2430,E 350
12260,TOYOTA,2015,1.8,Hybrid,Automatic,76912,Hatchback,4234,Prius
12261,JEEP,2017,3.6,Petrol,Automatic,27769,Jeep,1490,Grand Cherokee
12262,HYUNDAI,2012,1.6,Diesel,Automatic,113947,Hatchback,17634,I30
12263,HYUNDAI,2007,1.6,Petrol,Automatic,93742,Sedan,11992,Elantra
12264,VOLKSWAGEN,2017,1.4,Petrol,Manual,17398,Sedan,23521,Jetta
12265,TOYOTA,2008,1.5,Hybrid,Automatic,209775,Hatchback,3920,Prius
12266,MINI,2011,1.6,Petrol,Manual,74202,Jeep,19757,Countryman
12267,DODGE,2012,2.4,Petrol,Tiptronic,68351,Sedan,10976,Avenger
12268,HYUNDAI,2015,2.0,LPG,Automatic,18801,Sedan,13799,Sonata
12269,TOYOTA,2012,2.5,Petrol,Tiptronic,58409,Sedan,20071,Camry
12270,GMC,2011,3.6,Petrol,Automatic,110216,Jeep,2352,Acadia
12271,HYUNDAI,2014,2.0,Diesel,Automatic,132204,Jeep,30583,Santa FE
12272,SUBARU,2013,2.5,Petrol,Variator,107497,Jeep,9095,Forester
12273,HYUNDAI,2015,2.0,Diesel,Automatic,95665,Jeep,44247,Santa FE
12274,FORD,2003,2.4,Diesel,Manual,8078,Microbus,2300,Transit
12275,HYUNDAI,2016,2.0,LPG,Automatic,154538,Sedan,15681,Sonata
12276,KIA,2014,2.0,Diesel,Automatic,26930,Jeep,29793,Sorento
12277,HYUNDAI,2010,1.6,Petrol,Automatic,44243,Sedan,16894,Elantra
12278,FORD,2011,2.4,Petrol,Automatic,79535,Jeep,14426,Escape
12279,TOYOTA,2013,1.5,Hybrid,Tiptronic,56793,Hatchback,16935,Prius
12280,LEXUS,2013,4.6,Petrol,Automatic,95763,Jeep,1490,GX 470
12281,VOLKSWAGEN,1996,1.6,Petrol,Manual,136702,Hatchback,3763,Golf
12282,HYUNDAI,2014,3.0,Petrol,Automatic,157807,Sedan,25205,Grandeur
12283,KIA,2014,2.4,Petrol,Automatic,61254,Sedan,15681,Optima
12284,HONDA,2015,1.8,Petrol,Automatic,50046,Sedan,2038,Civic
12285,CHEVROLET,2016,1.6,Diesel,Automatic,18874,Jeep,15677,Orlando
12286,HYUNDAI,2012,2.5,Diesel,Automatic,46874,Minivan,22423,H1
12287,HYUNDAI,2015,2.0,Diesel,Automatic,64367,Jeep,32954,Tucson
12288,FORD,2014,3.5,Petrol,Automatic,30146,Jeep,63839,Explorer
12289,HYUNDAI,2011,2.5,Diesel,Automatic,43262,Minivan,18654,H1
12290,HYUNDAI,2015,2.0,LPG,Automatic,193456,Sedan,10976,Sonata
12291,CHEVROLET,2012,2.0,Diesel,Automatic,56430,Sedan,16766,Cruze
12292,VOLKSWAGEN,2012,2.5,Petrol,Tiptronic,74565,Sedan,14113,Jetta
12293,AUDI,2014,2.0,Petrol,Automatic,26343,Sedan,1254,A4
12294,FORD,2013,2.0,Hybrid,Automatic,44739,Hatchback,19757,C-MAX
12295,CHEVROLET,2017,1.5,Hybrid,Automatic,32350,Hatchback,26030,Volt
12296,TOYOTA,2016,3.5,Hybrid,Automatic,67943,Jeep,10663,Highlander
12297,OPEL,1996,1.6,Petrol,Manual,131342,Hatchback,2500,Corsa
12298,BUICK,2016,1.4,Petrol,Tiptronic,6397,Jeep,25716,Encore
12299,HYUNDAI,2011,2.0,Diesel,Automatic,94196,Jeep,27889,Santa FE
12300,OPEL,2008,1.4,Petrol,Manual,96614,Hatchback,12544,Astra
12301,BMW,2012,3.0,Diesel,Automatic,170317,Jeep,7213,X5
12302,TOYOTA,2007,1.5,Hybrid,Automatic,93206,Sedan,12544,Prius
12303,NISSAN,2012,1.6,Petrol,Automatic,34421,Jeep,21953,Juke Juke
12304,LEXUS,2015,4.6,Petrol,Automatic,116866,Jeep,5018,GX 460
12305,HYUNDAI,2016,2.5,Diesel,Automatic,59859,Minivan,42218,H1
12306,MITSUBISHI,2003,2.0,Petrol,Tiptronic,52195,Sedan,5331,Galant
12307,LEXUS,2016,2.0,Petrol,Automatic,23310,Jeep,60684,NX 200
12308,SSANGYONG,2009,2.7,Diesel,Automatic,47856,Jeep,9063,REXTON
12309,LEXUS,2015,3.5,Petrol,Automatic,34065,Jeep,22266,RX 350
12310,HYUNDAI,2014,2.5,Diesel,Automatic,123601,Minivan,25264,H1
12311,NISSAN,2011,1.6,Petrol,Automatic,82642,Jeep,20385,Juke
12312,TOYOTA,2014,1.5,Hybrid,Variator,31690,Sedan,20071,Prius C
12313,OPEL,1998,1.6,Petrol,Manual,93206,Sedan,6899,Astra
12314,TOYOTA,2011,1.8,Hybrid,Automatic,99419,Sedan,15900,Prius
12315,LEXUS,2015,1.8,Hybrid,Automatic,58999,Hatchback,1725,CT 200h
12316,SSANGYONG,2011,2.0,Diesel,Automatic,91099,Jeep,16894,Actyon
12317,CHEVROLET,2015,2.2,Diesel,Automatic,48688,Jeep,25763,Captiva
12318,CHEVROLET,2014,1.0,Petrol,Automatic,21658,Sedan,8778,Spark
12319,FORD,2001,2.4,Diesel,Manual,149129,Microbus,20385,Transit
12320,MERCEDES-BENZ,2007,3.0,Diesel,Tiptronic,111847,Jeep,25089,ML 300
12321,HYUNDAI,2014,1.6,Petrol,Automatic,52593,Sedan,25889,Elantra
12322,MITSUBISHI,1997,2.8,Diesel,Automatic,98798,Jeep,17249,Pajero
12323,VOLVO,2010,1.6,Diesel,Manual,112033,Goods wagon,16308,V50
12324,DAEWOO,2011,1.6,Petrol,Automatic,149077,Sedan,8097,Lacetti
12325,HYUNDAI,2013,2.0,Petrol,Automatic,59406,Coupe,41048,Genesis
12326,AUDI,2003,3.7,Petrol,Tiptronic,105633,Sedan,34845,A8
12327,FORD,2008,2.2,Diesel,Manual,66487,Microbus,15524,Transit
12328,AUDI,2016,2.0,Petrol,Automatic,1067,Sedan,16308,Q3
12329,HYUNDAI,2018,2.5,Diesel,Automatic,28294,Universal,45436,H1
12330,HYUNDAI,2011,1.8,Petrol,Automatic,92306,Sedan,13485,Elantra
12331,FORD,2008,2.3,Hybrid,Automatic,108740,Jeep,13485,Escape
12332,HYUNDAI,2015,2.0,Diesel,Automatic,91678,Jeep,44247,Santa FE
12333,DODGE,2010,2.4,Petrol,Automatic,51574,Jeep,16480,Caliber journey
12334,CHEVROLET,2011,2.0,Diesel,Automatic,105555,Sedan,9832,Cruze
12335,HONDA,2004,1.3,Petrol,Variator,93206,Hatchback,7527,FIT
12336,MERCEDES-BENZ,2013,3.5,Diesel,Automatic,66984,Sedan,5802,E 350
12337,TOYOTA,2012,1.8,Plug-in Hybrid,Variator,102332,Sedan,6272,Prius
12338,FORD,2013,2.0,Petrol,Automatic,44992,Sedan,39499,Taurus
12339,MERCEDES-BENZ,1999,2.0,Petrol,Manual,10190,Coupe,7527,CLK 200 208
12340,HYUNDAI,2011,2.5,Diesel,Automatic,161125,Universal,15612,H1
12341,CHEVROLET,2012,1.4,Petrol,Tiptronic,91963,Sedan,10036,Cruze
12342,HYUNDAI,2016,2.0,LPG,Automatic,148688,Sedan,11290,Sonata
12343,HYUNDAI,2010,1.6,Petrol,Automatic,64001,Hatchback,13877,I30
12344,TOYOTA,2012,2.5,Hybrid,Automatic,69905,Sedan,16935,Camry
12345,HONDA,2011,1.3,Hybrid,Automatic,99419,Hatchback,12231,FIT
12346,HYUNDAI,2012,2.0,Diesel,Automatic,128380,Jeep,29777,Santa FE
12347,FORD,2015,2.0,Hybrid,Automatic,62601,Sedan,2822,Fusion
12348,SSANGYONG,2013,2.0,Diesel,Automatic,48415,Jeep,23138,Korando
12349,TOYOTA,2011,1.8,Petrol,Automatic,118551,Sedan,1411,Corolla
12350,HONDA,2005,1.3,Petrol,Automatic,139483,Hatchback,8467,FIT
12351,OPEL,2007,1.3,Diesel,Manual,130488,Goods wagon,7840,Combo
12352,NISSAN,2012,2.0,Hybrid,Automatic,75186,Minivan,13172,Serena
12353,BMW,2016,2.0,Petrol,Automatic,43617,Sedan,9722,328
12354,HYUNDAI,2015,1.8,Petrol,Tiptronic,68351,Sedan,10349,Elantra
12355,MERCEDES-BENZ,2010,3.5,Diesel,Automatic,117768,Sedan,12388,E 350
12356,HYUNDAI,2014,2.5,Diesel,Automatic,117543,Minivan,27093,H1
12357,CHEVROLET,2017,1.4,Petrol,Automatic,30720,Sedan,18033,Cruze LT
12358,HONDA,2016,1.3,Petrol,Automatic,2748,Hatchback,13476,FIT
12359,HYUNDAI,2016,1.8,Petrol,Automatic,53681,Sedan,32274,Elantra
12360,KIA,2013,2.0,Petrol,Automatic,29349,Sedan,8947,Optima
12361,MERCEDES-BENZ,1999,2.4,Petrol,Manual,157207,Sedan,8000,E 240
12362,TOYOTA,2015,1.8,Petrol,Automatic,79337,Sedan,2509,Corolla
12363,TOYOTA,2018,2.5,Petrol,Tiptronic,88235,Sedan,28225,Camry
12364,CHEVROLET,2006,0.8,Petrol,Automatic,74565,Hatchback,7840,Matiz
12365,MERCEDES-BENZ,2009,2.2,Diesel,Manual,136702,Minivan,19444,Vito
12366,HYUNDAI,2014,2.0,Diesel,Automatic,108818,Jeep,35579,Santa FE
12367,CHEVROLET,2012,2.0,Diesel,Automatic,97452,Jeep,15125,Orlando
12368,MERCEDES-BENZ,2003,3.2,LPG,Tiptronic,141673,Sedan,16308,E 320
12369,HONDA,2002,2.0,CNG,Manual,109983,Jeep,9095,Cr-v
12370,KIA,2013,2.0,Petrol,Automatic,33068,Sedan,11917,Optima
12371,HYUNDAI,2016,2.0,LPG,Automatic,236826,Sedan,13172,Sonata
12372,KIA,2016,2.0,Diesel,Tiptronic,32933,Jeep,40142,Sportage
12373,HYUNDAI,2012,1.8,Petrol,Tiptronic,99519,Sedan,16935,Elantra
12374,BMW,2004,3.0,CNG,Tiptronic,9942,Jeep,16308,X5
12375,SSANGYONG,2013,2.0,Diesel,Automatic,44466,Jeep,24920,Korando
12376,SUBARU,2013,2.5,Petrol,Automatic,52195,Jeep,22580,Forester
12377,HYUNDAI,2011,2.4,Hybrid,Automatic,139404,Sedan,3450,Sonata
12378,TOYOTA,2012,1.5,Petrol,Automatic,29053,Hatchback,16900,Aqua
12379,TOYOTA,2017,2.5,Hybrid,Tiptronic,56545,Sedan,37633,Avalon
12380,TOYOTA,2012,1.5,Hybrid,Variator,83264,Hatchback,10349,Aqua
12381,BMW,2012,2.0,Petrol,Tiptronic,128251,Sedan,26657,328
12382,HYUNDAI,2016,1.6,Diesel,Automatic,93206,Sedan,22549,Elantra
12383,HYUNDAI,2010,1.6,Petrol,Automatic,98828,Sedan,13771,Elantra
12384,HYUNDAI,2010,2.0,Diesel,Automatic,87068,Jeep,15957,Tucson
12385,MERCEDES-BENZ,2016,3.5,Diesel,Automatic,47973,Sedan,1568,E 350
12386,VOLKSWAGEN,2014,2.0,Petrol,Tiptronic,36785,Jeep,27911,Tiguan
12387,HYUNDAI,2015,1.8,Petrol,Automatic,77911,Jeep,4391,Elantra
12388,BMW,2012,3.0,Petrol,Automatic,121778,Jeep,11133,X5
12389,TOYOTA,2010,1.5,Hybrid,Automatic,85128,Hatchback,13642,Prius
12390,TOYOTA,2013,2.5,Hybrid,Automatic,77617,Sedan,3763,Camry
12391,MERCEDES-BENZ,2014,2.0,Petrol,Tiptronic,39768,Sedan,40456,CLA 250
12392,KIA,2014,2.4,Petrol,Tiptronic,107373,Sedan,12544,Optima
12393,HYUNDAI,2012,1.6,Petrol,Automatic,82021,Sedan,18826,Elantra
12394,HONDA,1999,2.0,CNG,Manual,139723,Jeep,9408,Cr-v
12395,TOYOTA,2018,1.5,Hybrid,Automatic,6214,Hatchback,31047,Prius C
12396,HYUNDAI,2016,2.0,Diesel,Automatic,55923,Jeep,37580,Tucson
12397,FORD,2013,1.6,Petrol,Tiptronic,124896,Sedan,9722,Fusion
12398,CHEVROLET,2016,1.4,Petrol,Tiptronic,29542,Sedan,20385,Cruze
12399,VOLKSWAGEN,2012,2.0,Diesel,Automatic,74328,Sedan,9408,Jetta
12400,HONDA,2017,1.5,Petrol,Automatic,2085,Sedan,62161,Civic
12401,HYUNDAI,2012,2.0,Diesel,Automatic,92156,Jeep,29580,Santa FE
12402,HYUNDAI,2019,2.4,Petrol,Automatic,899,Jeep,9565,Sonata
12403,VOLKSWAGEN,2014,1.8,Petrol,Automatic,39768,Sedan,15681,Passat
12404,HYUNDAI,2016,2.0,Petrol,Automatic,54681,Sedan,25089,Elantra
12405,KIA,2012,2.4,Petrol,Tiptronic,113923,Sedan,11290,Optima
12406,MAZDA,2012,2.2,Diesel,Tiptronic,59652,Jeep,19000,CX-5
12407,FORD,2013,1.6,Petrol,Tiptronic,70215,Sedan,11604,Fusion
12408,TOYOTA,2007,1.5,Petrol,Automatic,111847,Sedan,11917,Prius
12409,TOYOTA,2015,2.5,Hybrid,Automatic,149891,Sedan,9722,Camry
12410,HYUNDAI,2016,2.0,Diesel,Automatic,69516,Jeep,56121,Santa FE
12411,FORD,2008,2.2,Diesel,Manual,96934,Goods wagon,11604,Transit
12412,HONDA,2015,1.8,Petrol,Automatic,36772,Sedan,41193,Civic
12413,HONDA,2014,1.3,Petrol,Automatic,38525,Hatchback,24239,FIT
12414,FORD,2008,2.5,Hybrid,Automatic,159071,Jeep,16308,Escape
12415,AUDI,2004,2.0,Diesel,Manual,161556,Coupe,9722,A3
12416,LEXUS,2015,3.5,Hybrid,Automatic,89241,Jeep,13956,RX 450
12417,MERCEDES-BENZ,2010,3.5,Diesel,Automatic,117768,Sedan,12388,E 350
12418,NISSAN,1998,2.7,Diesel,Manual,102526,Jeep,8624,Terrano
12419,HONDA,2008,1.5,Petrol,Tiptronic,90099,Hatchback,12858,FIT
12420,SSANGYONG,2015,2.0,Diesel,Automatic,63453,Jeep,45044,REXTON
12421,HONDA,2009,1.3,Hybrid,Automatic,77671,Sedan,10976,Insight
12422,SUBARU,2015,2.0,Petrol,Automatic,155346,Jeep,19444,XV
12423,AUDI,2005,2.7,Petrol,Tiptronic,159071,Sedan,11917,Allroad
12424,MERCEDES-BENZ,2011,3.5,Diesel,Automatic,115912,Jeep,2038,ML 350
12425,SSANGYONG,2014,2.0,Diesel,Automatic,54482,Jeep,45633,REXTON
12426,TOYOTA,2000,1.8,Petrol,Manual,126760,Coupe,5645,Celica
12427,HONDA,2013,1.3,Petrol,Automatic,71195,Hatchback,6611,FIT
12428,HONDA,2017,1.5,Petrol,Automatic,7486,Coupe,59834,Civic
12429,FORD,2008,2.2,Diesel,Manual,137944,Minivan,18817,Transit
12430,MERCEDES-BENZ,1998,2.3,CNG,Manual,186411,Minivan,10976,V 230
12431,TOYOTA,2001,2.0,Petrol,Tiptronic,99419,Sedan,10036,Altezza
12432,TOYOTA,2013,2.5,Petrol,Automatic,78914,Sedan,23521,Camry
12433,HYUNDAI,2017,2.4,Petrol,Tiptronic,44739,Jeep,43905,Santa FE sport
12434,VOLKSWAGEN,2013,3.6,Petrol,Automatic,62758,Sedan,27598,CC
12435,HYUNDAI,2017,2.5,Diesel,Automatic,18682,Minivan,38731,H1
12436,HONDA,2018,2.0,Petrol,Automatic,11024,Sedan,56509,Civic
12437,TOYOTA,2010,2.4,Hybrid,Variator,121292,Sedan,13000,Camry
12438,MERCEDES-BENZ,2012,4.6,Diesel,Automatic,112256,Jeep,1725,ML 350
12439,AUDI,2013,2.0,Petrol,Automatic,97918,Sedan,4234,A4
12440,FORD,2016,2.0,Hybrid,Automatic,74635,Sedan,1646,Fusion
12441,TOYOTA,2014,2.5,Hybrid,Automatic,111462,Sedan,11133,Camry
12442,TOYOTA,2012,3.5,Petrol,Tiptronic,57788,Sedan,25089,Camry
12443,HYUNDAI,2015,1.8,Petrol,Automatic,56545,Sedan,13799,Elantra
12444,DODGE,2009,2.0,Petrol,Variator,159071,Hatchback,7840,Caliber
12445,CHEVROLET,2017,1.4,Petrol,Automatic,74162,Sedan,1882,Cruze
12446,HYUNDAI,2009,2.0,Petrol,Automatic,98576,Coupe,15624,Genesis
12447,BMW,2000,4.4,CNG,Automatic,123031,Jeep,6899,X5
12448,PORSCHE,2004,4.5,Petrol,Tiptronic,102526,Jeep,11290,Cayenne s
12449,NISSAN,2014,2.5,Petrol,Automatic,66140,Sedan,1411,Altima
12450,MAZDA,2017,1.5,Petrol,Automatic,23612,Hatchback,15000,Axela
12451,HYUNDAI,2016,2.0,Diesel,Automatic,121786,Jeep,38562,Santa FE
12452,HYUNDAI,2011,2.0,LPG,Automatic,38033,Sedan,7056,Sonata
12453,LEXUS,2012,3.5,Hybrid,Tiptronic,132228,Sedan,47042,GS 450
12454,TOYOTA,2014,2.5,Petrol,Automatic,136173,Sedan,12858,Camry
12455,HYUNDAI,2016,1.8,Petrol,Automatic,75708,Sedan,1568,Elantra
12456,TOYOTA,2018,2.5,Hybrid,Automatic,79234,Sedan,9722,Camry
12457,LEXUS,2013,4.6,Petrol,Automatic,125921,Jeep,54568,GX 470
12458,HYUNDAI,2011,2.5,Diesel,Automatic,75065,Minivan,22266,H1
12459,TOYOTA,2013,1.8,Plug-in Hybrid,Automatic,89477,Hatchback,10976,Prius
12460,CHEVROLET,2015,2.0,Diesel,Automatic,69199,Sedan,25744,Malibu
12461,CHEVROLET,2012,1.4,Plug-in Hybrid,Automatic,59030,Sedan,16621,Volt
12462,TOYOTA,2014,2.5,Hybrid,Tiptronic,64422,Sedan,30420,Camry XLE
12463,HYUNDAI,2014,1.8,Petrol,Tiptronic,74565,Sedan,12544,Elantra
12464,HYUNDAI,2010,2.0,Diesel,Automatic,32065,Jeep,10964,Santa FE
12465,BMW,2010,3.0,Diesel,Automatic,164794,Jeep,1882,X5
12466,AUDI,2011,2.0,Petrol,Automatic,77645,Sedan,1646,A4
12467,HYUNDAI,2013,1.8,Petrol,Tiptronic,82816,Hatchback,21639,Elantra GT
12468,NISSAN,2015,1.2,Petrol,Automatic,57850,Hatchback,5987,March
12469,BMW,2009,3.0,Diesel,Automatic,142825,Jeep,1803,X5
12470,NISSAN,2018,1.8,Petrol,Automatic,10299,Sedan,4391,Sentra
12471,TOYOTA,2012,2.5,Hybrid,Automatic,224337,Sedan,3293,Camry
12472,MERCEDES-BENZ,2012,3.5,Diesel,Automatic,120091,Jeep,22266,ML 350
12473,HONDA,2017,1.5,Hybrid,Automatic,13732,Universal,41259,FIT
12474,FORD,2011,3.0,Petrol,Automatic,98393,Jeep,1490,Escape
12475,NISSAN,2013,1.6,Petrol,Automatic,103156,Jeep,2901,Juke
12476,HYUNDAI,2017,1.6,Petrol,Automatic,66474,Sedan,1254,Accent
12477,HYUNDAI,2016,2.0,Hybrid,Automatic,44253,Sedan,5018,Sonata
12478,PORSCHE,2004,3.2,Petrol,Tiptronic,97009,Jeep,12231,Cayenne
12479,HYUNDAI,2013,2.4,Petrol,Tiptronic,80778,Sedan,18660,Elantra
12480,TOYOTA,2013,2.5,Petrol,Tiptronic,78914,Jeep,34497,RAV 4
12481,VOLKSWAGEN,2000,2.0,Petrol,Manual,93206,Sedan,3450,Jetta
12482,MERCEDES-BENZ,2002,4.3,LPG,Tiptronic,152236,Sedan,10976,E 430
12483,PEUGEOT,2005,2.0,Petrol,Manual,93220,Sedan,10976,407
12484,SSANGYONG,2016,1.6,Diesel,Automatic,33688,Jeep,42692,Actyon
12485,LEXUS,2010,3.5,Hybrid,Automatic,195900,Jeep,2509,RX 450
12486,VOLKSWAGEN,2013,2.0,Petrol,Automatic,100750,Hatchback,4234,GTI
12487,MERCEDES-BENZ,2008,1.7,Petrol,Tiptronic,74565,Hatchback,14740,B 170
12488,BMW,2003,3.0,Diesel,Tiptronic,167770,Sedan,16621,530
12489,TOYOTA,2009,1.5,Hybrid,Variator,114954,Hatchback,9722,Prius prius
12490,CHEVROLET,2008,2.0,Diesel,Automatic,35572,Jeep,8781,Captiva
12491,FORD,2012,2.0,Petrol,Tiptronic,75186,Hatchback,13485,Focus Titanium
12492,BMW,2010,3.0,Diesel,Automatic,164794,Jeep,1882,X5
12493,HYUNDAI,2019,2.0,Petrol,Automatic,4207,Jeep,65015,Tucson
12494,LEXUS,2013,1.8,Hybrid,Automatic,108145,Hatchback,5331,CT 200h
12495,CHEVROLET,2010,1.8,Petrol,Automatic,71202,Sedan,11964,Lacetti
12496,BMW,2009,2.8,Petrol,Tiptronic,101905,Sedan,16621,528
12497,DODGE,2013,3.6,Petrol,Tiptronic,52817,Coupe,31361,Challenger
12498,TOYOTA,2012,1.5,Petrol,Automatic,43229,Hatchback,14799,Aqua
12499,AUDI,2014,2.0,Petrol,Automatic,62870,Sedan,1098,A6
12500,TOYOTA,2012,2.5,Petrol,Automatic,69446,Sedan,21953,Camry
12501,HONDA,2000,1.6,Petrol,Manual,1572,Coupe,7200,Civic
12502,MERCEDES-BENZ,2007,3.5,Petrol,Automatic,100662,Coupe,18817,CLK 350
12503,TOYOTA,2016,2.5,Petrol,Tiptronic,88235,Sedan,18500,Camry XSE
12504,VOLVO,2003,2.5,Petrol,Automatic,225682,Jeep,9100,XC90
12505,HYUNDAI,2017,2.5,Diesel,Automatic,85128,Universal,36827,H1
12506,HYUNDAI,2016,2.0,LPG,Automatic,152882,Sedan,15681,Sonata
12507,TOYOTA,2013,1.5,Hybrid,Automatic,88235,Hatchback,12544,Prius C
12508,HYUNDAI,2012,1.6,Diesel,Automatic,93912,Hatchback,17346,I30
12509,CHEVROLET,2014,1.4,Petrol,Automatic,97550,Sedan,3136,Cruze
12510,SSANGYONG,2011,2.0,Diesel,Automatic,114078,Jeep,21739,REXTON
12511,TOYOTA,2012,2.5,Petrol,Tiptronic,39768,Sedan,27598,Camry
